user_id,week_start,active_days_week,total_minutes_week,sessions_week,feature_events_week,has_outlier_usage_week,payment_attempts_week,payment_failures_week,campaign_touches_week,campaign_clicks_week,campaign_redeemed_week,renewal_due_flag
u000828,2025-12-15,5,25.259999999999998,2,2,0,0.0,0.0,0.0,0.0,0.0,0
u000828,2025-12-22,7,36.58,2,2,0,1.0,0.0,0.0,0.0,0.0,0
u000828,2025-12-29,7,38.84,2,5,0,0.0,0.0,0.0,0.0,0.0,0
u000828,2026-01-05,6,52.87,4,5,0,0.0,0.0,0.0,0.0,0.0,0
u000828,2026-01-12,7,43.65,4,6,0,0.0,0.0,0.0,0.0,0.0,1
u000828,2026-01-19,7,26.66,1,1,0,0.0,0.0,1.0,0.0,0.0,1
u000828,2026-01-26,5,81.39,6,9,0,0.0,0.0,0.0,0.0,0.0,0
u000829,2025-12-01,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000829,2025-12-08,6,21.84,2,5,0,1.0,0.0,0.0,0.0,0.0,0
u000829,2025-12-15,7,185.82,8,19,0,0.0,0.0,0.0,0.0,0.0,0
u000829,2025-12-22,7,103.96,8,16,0,0.0,0.0,0.0,0.0,0.0,0
u000829,2025-12-29,7,87.53,5,7,0,0.0,0.0,0.0,0.0,0.0,0
u000829,2026-01-05,7,79.97,5,13,0,0.0,0.0,0.0,0.0,0.0,0
u000829,2026-01-12,6,95.32,6,13,0,0.0,0.0,0.0,0.0,0.0,1
u000829,2026-01-19,7,13.65,1,1,0,0.0,0.0,0.0,0.0,0.0,1
u000829,2026-01-26,4,111.78,8,12,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-06-30,3,40.35,2,5,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-07-07,7,67.87,7,10,0,0.0,0.0,1.0,1.0,0.0,0
u000830,2025-07-14,7,49.92,4,5,0,1.0,0.0,0.0,0.0,0.0,0
u000830,2025-07-21,7,90.42,9,5,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-07-28,7,19.76,3,2,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-08-04,7,100.42999999999999,15,6,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-08-11,7,9.46,2,1,0,1.0,0.0,0.0,0.0,0.0,0
u000830,2025-08-18,7,91.05,8,8,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-08-25,7,121.44,5,13,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-09-01,7,63.62,5,3,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-09-08,7,58.75,3,3,0,0.0,0.0,1.0,0.0,0.0,0
u000830,2025-09-15,7,83.29,5,4,0,1.0,0.0,0.0,0.0,0.0,0
u000830,2025-09-22,7,91.96000000000001,6,9,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-09-29,7,69.52,5,9,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-10-06,7,88.08,6,6,0,0.0,0.0,1.0,0.0,0.0,0
u000830,2025-10-13,6,60.599999999999994,6,6,0,1.0,0.0,0.0,0.0,0.0,0
u000830,2025-10-20,6,35.599999999999994,2,2,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-10-27,7,88.41,9,10,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-11-03,7,79.9,7,9,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-11-10,7,49.84,5,11,0,1.0,0.0,0.0,0.0,0.0,0
u000830,2025-11-17,7,65.01,10,5,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-11-24,7,60.97,7,8,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-12-01,6,65.03,2,8,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-12-08,7,64.15,4,8,0,1.0,0.0,1.0,0.0,0.0,0
u000830,2025-12-15,7,40.08,3,5,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-12-22,7,110.61999999999999,5,12,1,0.0,0.0,0.0,0.0,0.0,0
u000830,2025-12-29,7,66.18,5,8,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2026-01-05,7,53.91,4,4,0,0.0,0.0,0.0,0.0,0.0,0
u000830,2026-01-12,7,35.37,2,1,0,0.0,0.0,0.0,0.0,0.0,1
u000830,2026-01-19,7,118.28999999999999,9,15,0,0.0,0.0,0.0,0.0,0.0,1
u000830,2026-01-26,5,30.049999999999997,2,3,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-06-30,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-07-07,7,63.06,4,4,0,2.0,1.0,0.0,0.0,0.0,0
u000831,2025-07-14,7,103.77,8,11,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-07-21,7,138.87,16,13,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-07-28,7,126.35999999999999,7,10,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-08-04,7,108.34,4,18,0,1.0,0.0,0.0,0.0,0.0,0
u000831,2025-08-11,7,74.82,4,7,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-08-18,7,88.55,4,9,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-08-25,7,94.7,9,8,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-09-01,7,94.65,8,8,0,1.0,0.0,0.0,0.0,0.0,0
u000831,2025-09-08,7,110.72,7,11,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-09-15,6,162.51,7,13,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-09-22,7,185.67,10,11,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-09-29,7,91.45,5,6,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-10-06,7,175.6,17,17,0,1.0,1.0,0.0,0.0,0.0,0
u000831,2025-10-13,7,70.15,6,5,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-10-20,7,48.3,1,3,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-10-27,7,109.1,5,15,0,0.0,0.0,1.0,0.0,0.0,0
u000831,2025-11-03,6,83.16,8,9,0,1.0,0.0,0.0,0.0,0.0,0
u000831,2025-11-10,7,144.54,8,16,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-11-17,7,91.26,6,10,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-11-24,7,67.05000000000001,7,6,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-12-01,7,138.36,5,11,0,1.0,0.0,0.0,0.0,0.0,0
u000831,2025-12-08,7,204.12,15,18,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-12-15,7,109.06,7,12,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-12-22,7,120.0,10,10,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2025-12-29,7,84.32,7,8,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2026-01-05,7,181.19,15,22,0,0.0,0.0,0.0,0.0,0.0,0
u000831,2026-01-12,7,193.48000000000002,13,16,0,0.0,0.0,0.0,0.0,0.0,1
u000831,2026-01-19,7,20.43,1,1,0,0.0,0.0,0.0,0.0,0.0,1
u000831,2026-01-26,5,74.3,5,4,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-06-30,3,102.24,9,10,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-07-07,7,60.06,5,3,0,1.0,0.0,0.0,0.0,0.0,0
u000832,2025-07-14,7,17.04,1,2,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-07-21,7,128.28,7,14,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-07-28,7,176.89,11,12,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-08-04,7,187.39000000000001,18,15,0,1.0,0.0,0.0,0.0,0.0,0
u000832,2025-08-11,7,121.56,7,11,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-08-18,7,104.17,4,10,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-08-25,7,200.32,12,18,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-09-01,7,171.38,11,17,0,1.0,0.0,0.0,0.0,0.0,0
u000832,2025-09-08,7,174.22,11,14,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-09-15,7,198.46,15,20,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-09-22,7,172.04,8,17,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-09-29,7,132.76,9,15,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-10-06,7,198.15,20,19,1,1.0,0.0,0.0,0.0,0.0,0
u000832,2025-10-13,7,257.39,8,27,1,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-10-20,7,190.19,14,18,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-10-27,6,177.6,12,21,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-11-03,7,132.6,6,10,0,1.0,0.0,0.0,0.0,0.0,0
u000832,2025-11-10,7,199.06,15,29,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-11-17,7,108.67,8,11,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-11-24,7,115.78,7,14,0,0.0,0.0,1.0,0.0,0.0,0
u000832,2025-12-01,7,98.91,7,11,0,2.0,1.0,0.0,0.0,0.0,0
u000832,2025-12-08,7,60.55,4,6,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-12-15,7,29.3,1,3,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-12-22,7,170.11,11,18,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2025-12-29,7,100.92,5,5,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2026-01-05,7,30.87,1,5,0,0.0,0.0,0.0,0.0,0.0,0
u000832,2026-01-12,7,201.66,12,19,0,0.0,0.0,0.0,0.0,0.0,1
u000832,2026-01-19,7,182.01,9,15,0,0.0,0.0,1.0,0.0,0.0,1
u000832,2026-01-26,5,134.94,9,14,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-08-25,6,169.61,9,15,0,2.0,1.0,0.0,0.0,0.0,0
u000833,2025-09-01,7,132.76999999999998,12,18,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-09-08,7,92.81,8,12,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-09-15,7,176.14,12,27,0,0.0,0.0,1.0,0.0,0.0,0
u000833,2025-09-22,7,148.28,6,19,0,1.0,0.0,0.0,0.0,0.0,0
u000833,2025-09-29,7,42.51,5,2,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-10-06,7,111.53,6,6,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-10-13,7,204.42,14,19,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-10-20,7,166.11,13,22,0,1.0,0.0,0.0,0.0,0.0,0
u000833,2025-10-27,7,136.79000000000002,7,17,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-11-03,7,212.17000000000002,12,21,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-11-10,6,145.2,9,15,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-11-17,7,74.31,3,7,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-11-24,7,17.64,1,2,0,1.0,0.0,0.0,0.0,0.0,0
u000833,2025-12-01,7,117.73,11,14,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-12-08,7,94.97,5,11,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2025-12-15,7,118.56,11,13,0,0.0,0.0,1.0,0.0,0.0,0
u000833,2025-12-22,7,165.57999999999998,11,19,0,1.0,0.0,0.0,0.0,0.0,0
u000833,2025-12-29,7,104.14,4,12,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2026-01-05,7,167.1,8,18,0,0.0,0.0,0.0,0.0,0.0,0
u000833,2026-01-12,7,31.58,3,3,0,0.0,0.0,0.0,0.0,0.0,1
u000833,2026-01-19,7,88.03,6,10,0,0.0,0.0,0.0,0.0,0.0,1
u000833,2026-01-26,5,57.9,3,6,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-06-30,3,54.34,2,7,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-07-07,7,264.97999999999996,17,42,1,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-07-14,7,223.78000000000003,12,24,0,1.0,0.0,0.0,0.0,0.0,0
u000834,2025-07-21,7,38.11,2,2,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-07-28,7,222.74,12,22,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-08-04,7,189.46,7,26,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-08-11,7,219.25,9,21,1,1.0,0.0,0.0,0.0,0.0,0
u000834,2025-08-18,7,153.37,8,19,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-08-25,6,278.62,17,20,1,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-09-01,7,229.43,10,18,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-09-08,6,61.16,2,13,0,1.0,0.0,0.0,0.0,0.0,0
u000834,2025-09-15,7,175.15,11,16,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-09-22,7,313.98,18,24,1,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-09-29,7,175.93,10,15,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-10-06,7,197.88,8,19,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-10-13,7,356.15999999999997,20,36,1,2.0,1.0,0.0,0.0,0.0,0
u000834,2025-10-20,7,129.10999999999999,12,20,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-10-27,7,19.46,1,3,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-11-03,7,215.58,9,23,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-11-10,7,105.94,4,9,0,1.0,0.0,0.0,0.0,0.0,0
u000834,2025-11-17,7,229.96,12,25,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-11-24,7,112.19,7,13,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-12-01,7,315.15,12,26,1,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-12-08,7,212.10999999999999,6,22,0,1.0,0.0,0.0,0.0,0.0,0
u000834,2025-12-15,7,116.78,8,9,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-12-22,7,190.42000000000002,10,12,0,0.0,0.0,0.0,0.0,0.0,0
u000834,2025-12-29,7,311.40999999999997,14,29,1,0.0,0.0,0.0,0.0,0.0,0
u000834,2026-01-05,7,319.17,24,24,1,0.0,0.0,1.0,0.0,0.0,0
u000834,2026-01-12,7,354.57,20,52,0,0.0,0.0,0.0,0.0,0.0,1
u000834,2026-01-19,7,260.85,13,37,0,0.0,0.0,0.0,0.0,0.0,1
u000834,2026-01-26,5,142.28,7,15,0,0.0,0.0,0.0,0.0,0.0,0
u000835,2025-12-01,3,24.01,2,3,0,1.0,0.0,0.0,0.0,0.0,0
u000835,2025-12-08,7,34.37,3,6,0,0.0,0.0,0.0,0.0,0.0,0
u000835,2025-12-15,7,47.66,4,4,0,0.0,0.0,0.0,0.0,0.0,0
u000835,2025-12-22,7,127.03,10,9,0,0.0,0.0,0.0,0.0,0.0,0
u000835,2025-12-29,7,117.12,8,11,0,0.0,0.0,0.0,0.0,0.0,0
u000835,2026-01-05,7,167.98,12,13,0,0.0,0.0,0.0,0.0,0.0,0
u000835,2026-01-12,7,19.93,1,2,0,0.0,0.0,0.0,0.0,0.0,1
u000835,2026-01-19,7,83.89,8,6,0,0.0,0.0,0.0,0.0,0.0,1
u000835,2026-01-26,5,198.82999999999998,10,17,0,0.0,0.0,1.0,0.0,0.0,0
u000836,2025-11-10,2,42.81,4,7,0,0.0,0.0,0.0,0.0,0.0,0
u000836,2025-11-17,7,109.6,3,16,0,1.0,0.0,0.0,0.0,0.0,0
u000836,2025-11-24,7,151.72,11,10,0,0.0,0.0,0.0,0.0,0.0,0
u000836,2025-12-01,7,36.93,4,3,0,0.0,0.0,0.0,0.0,0.0,0
u000836,2025-12-08,7,144.69,8,11,0,0.0,0.0,0.0,0.0,0.0,0
u000836,2025-12-15,7,137.73,15,14,0,1.0,0.0,0.0,0.0,0.0,0
u000836,2025-12-22,7,58.169999999999995,5,4,0,0.0,0.0,0.0,0.0,0.0,0
u000836,2025-12-29,7,70.99000000000001,6,7,0,0.0,0.0,0.0,0.0,0.0,0
u000836,2026-01-05,7,252.5,12,22,0,0.0,0.0,0.0,0.0,0.0,0
u000836,2026-01-12,6,109.06,10,14,0,0.0,0.0,0.0,0.0,0.0,1
u000836,2026-01-19,7,112.87,6,9,0,0.0,0.0,0.0,0.0,0.0,1
u000836,2026-01-26,5,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0
u000837,2025-11-17,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000837,2025-11-24,7,174.70999999999998,9,16,0,1.0,0.0,0.0,0.0,0.0,0
u000837,2025-12-01,7,138.48,12,19,0,0.0,0.0,0.0,0.0,0.0,0
u000837,2025-12-08,7,133.95999999999998,8,9,0,0.0,0.0,0.0,0.0,0.0,0
u000837,2025-12-15,7,100.18,7,9,0,0.0,0.0,0.0,0.0,0.0,0
u000837,2025-12-22,7,52.9,3,5,0,1.0,0.0,0.0,0.0,0.0,0
u000837,2025-12-29,6,130.62,11,16,0,0.0,0.0,0.0,0.0,0.0,0
u000837,2026-01-05,7,123.93,8,20,0,0.0,0.0,0.0,0.0,0.0,0
u000837,2026-01-12,7,145.78,12,21,0,0.0,0.0,1.0,0.0,0.0,1
u000837,2026-01-19,7,94.18,3,8,0,0.0,0.0,1.0,0.0,0.0,1
u000837,2026-01-26,5,67.22,7,8,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-06-30,3,87.78,4,12,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-07-07,7,284.2,17,31,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-07-14,7,198.81,14,13,1,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-07-21,7,257.8,25,30,1,2.0,1.0,0.0,0.0,0.0,0
u000838,2025-07-28,7,194.57999999999998,13,15,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-08-04,7,168.61,8,14,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-08-11,7,167.38,10,14,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-08-18,7,294.75,22,37,1,1.0,0.0,1.0,0.0,0.0,0
u000838,2025-08-25,7,131.42,9,13,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-09-01,7,280.29,22,27,1,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-09-08,7,290.77,11,26,1,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-09-15,7,229.07,14,22,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-09-22,7,560.15,27,54,1,1.0,0.0,0.0,0.0,0.0,0
u000838,2025-09-29,7,234.17999999999998,15,23,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-10-06,7,222.06,11,20,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-10-13,7,119.84,5,15,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-10-20,7,253.51,16,24,0,1.0,0.0,0.0,0.0,0.0,0
u000838,2025-10-27,7,198.24,14,17,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-11-03,7,468.89,31,44,1,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-11-10,7,184.51,9,22,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-11-17,7,176.42000000000002,8,14,0,1.0,0.0,0.0,0.0,0.0,0
u000838,2025-11-24,7,228.4,12,17,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-12-01,6,184.36,10,15,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-12-08,7,126.28,8,10,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2025-12-15,6,258.79,14,36,0,0.0,0.0,1.0,0.0,0.0,0
u000838,2025-12-22,7,222.1,20,25,0,1.0,0.0,0.0,0.0,0.0,0
u000838,2025-12-29,7,118.9,9,10,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2026-01-05,7,156.42000000000002,9,27,0,0.0,0.0,0.0,0.0,0.0,0
u000838,2026-01-12,7,292.94,22,31,0,0.0,0.0,0.0,0.0,0.0,1
u000838,2026-01-19,7,300.73,20,33,0,0.0,0.0,0.0,0.0,0.0,1
u000838,2026-01-26,5,168.36,5,13,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-06-30,3,87.42,4,10,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-07-07,6,93.93,5,5,0,1.0,0.0,1.0,0.0,0.0,0
u000839,2025-07-14,7,228.78,11,26,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-07-21,7,223.1391443399306,8,9,1,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-07-28,7,164.18,13,19,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-08-04,7,129.67,5,11,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-08-11,7,184.4,18,10,0,1.0,0.0,0.0,0.0,0.0,0
u000839,2025-08-18,7,135.57,11,16,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-08-25,7,189.54000000000002,16,14,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-09-01,7,162.37,8,17,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-09-08,7,137.69,9,12,0,1.0,0.0,0.0,0.0,0.0,0
u000839,2025-09-15,6,81.03999999999999,9,11,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-09-22,7,131.14,4,11,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-09-29,7,147.82,10,17,0,0.0,0.0,1.0,0.0,0.0,0
u000839,2025-10-06,6,192.29,9,21,0,1.0,1.0,0.0,0.0,0.0,0
u000839,2025-10-13,7,139.65,12,18,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-10-20,7,56.599999999999994,5,4,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-10-27,7,107.18,5,14,1,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-11-03,7,242.39,8,22,1,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-11-10,7,127.37,5,12,0,1.0,0.0,0.0,0.0,0.0,0
u000839,2025-11-17,7,173.04,6,27,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-11-24,7,184.78,6,16,1,0.0,0.0,0.0,0.0,0.0,1
u000839,2025-12-01,7,19.96,2,2,0,0.0,0.0,0.0,0.0,0.0,1
u000839,2025-12-08,7,35.87,3,8,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-12-15,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-12-22,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2025-12-29,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2026-01-05,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2026-01-19,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000839,2026-01-26,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000840,2025-12-15,3,157.47,11,9,0,1.0,0.0,0.0,0.0,0.0,0
u000840,2025-12-22,7,332.68,19,38,1,0.0,0.0,0.0,0.0,0.0,0
u000840,2025-12-29,6,74.34,5,4,0,0.0,0.0,0.0,0.0,0.0,0
u000840,2026-01-05,7,303.09999999999997,15,23,1,0.0,0.0,0.0,0.0,0.0,0
u000840,2026-01-12,7,217.68,16,17,1,0.0,0.0,0.0,0.0,0.0,1
u000840,2026-01-19,6,286.42,14,28,0,0.0,0.0,0.0,0.0,0.0,1
u000840,2026-01-26,5,71.37,5,6,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-07-14,5,14.32,2,2,0,1.0,0.0,0.0,0.0,0.0,0
u000841,2025-07-21,7,14.1,2,2,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-07-28,7,61.67,5,4,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-08-04,7,47.66,4,4,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-08-11,7,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0
u000841,2025-08-18,7,48.25,3,6,0,1.0,0.0,0.0,0.0,0.0,0
u000841,2025-08-25,7,48.18,2,7,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-09-01,7,44.370000000000005,2,4,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-09-08,7,69.67,3,13,0,0.0,0.0,1.0,0.0,0.0,0
u000841,2025-09-15,7,75.27,6,7,0,1.0,0.0,0.0,0.0,0.0,0
u000841,2025-09-22,7,52.25,5,5,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-09-29,7,177.81,14,22,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-10-06,7,71.38,5,12,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-10-13,7,117.25,7,11,0,1.0,0.0,0.0,0.0,0.0,0
u000841,2025-10-20,7,111.52,16,12,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-10-27,7,75.34,3,9,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-11-03,7,66.27,6,6,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-11-10,7,70.51,7,10,0,2.0,1.0,0.0,0.0,0.0,0
u000841,2025-11-17,7,56.010000000000005,4,6,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-11-24,7,109.55,5,12,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-12-01,7,92.34,7,9,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-12-08,6,11.15,2,1,0,0.0,0.0,1.0,0.0,0.0,0
u000841,2025-12-15,7,71.45,5,4,0,1.0,0.0,0.0,0.0,0.0,0
u000841,2025-12-22,7,22.58,2,3,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2025-12-29,7,21.44,1,3,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2026-01-05,7,58.3,3,9,0,0.0,0.0,0.0,0.0,0.0,0
u000841,2026-01-12,7,68.4,6,8,0,0.0,0.0,0.0,0.0,0.0,1
u000841,2026-01-19,7,111.09,13,13,0,0.0,0.0,0.0,0.0,0.0,1
u000841,2026-01-26,5,50.61,4,6,0,0.0,0.0,1.0,0.0,0.0,0
u000842,2025-10-13,4,51.78,2,7,0,1.0,0.0,0.0,0.0,0.0,0
u000842,2025-10-20,7,39.89,7,3,0,0.0,0.0,0.0,0.0,0.0,0
u000842,2025-10-27,7,167.84,19,14,0,0.0,0.0,0.0,0.0,0.0,0
u000842,2025-11-03,7,42.95,2,5,0,0.0,0.0,0.0,0.0,0.0,1
u000842,2025-11-10,6,21.93,1,2,0,0.0,0.0,0.0,0.0,0.0,1
u000842,2025-11-17,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000842,2025-11-24,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000842,2025-12-01,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000842,2025-12-08,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000842,2025-12-15,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000842,2025-12-22,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
u000842,2025-12-29,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
