user_id,week_start,active_days_week,total_minutes_week,sessions_week,feature_events_week,has_outlier_usage_week,payment_attempts_week,payment_failures_week,campaign_touches_week,campaign_clicks_week,campaign_redeemed_week,renewal_due_flag,minutes_4w_avg,sessions_4w_avg,active_days_4w_avg,failures_8w_sum,attempts_8w_sum,failures_4w_sum,minutes_drop_pct,sessions_drop_pct,failure_rate_8w,failure_rate_4w,as_of_date,will_churn_14d,tenure_days,days_since_last_active,engagement_band,lifetime_paid_amount,lifetime_paid_months,plan_name,plan_price,price_band,sub_status
u002443,2026-01-12,7,64.52,4,8,0,0.0,0.0,0.0,0.0,0.0,1,65.7325,5.0,7.0,0.0,1.0,0.0,-0.018445973933047304,-0.199999960000008,0.0,0.0,2026-01-30,0,268,0,medium,3992.0,8,Standard,499.0,mid,active
u001231,2026-01-12,7,197.22,9,21,0,0.0,0.0,0.0,0.0,0.0,1,196.03,10.25,7.0,0.0,1.0,0.0,0.006070499382387891,-0.12195120761451633,0.0,0.0,2026-01-30,0,64,0,high,799.0,1,Premium,799.0,high,active
u001002,2026-01-12,7,158.48000000000002,7,11,0,0.0,0.0,0.0,0.0,0.0,1,162.79250000000002,8.5,7.0,0.0,1.0,0.0,-0.02649077797508621,-0.1764705674740509,0.0,0.0,2026-01-30,0,86,0,medium,998.0,2,Standard,499.0,mid,active
u000717,2026-01-12,7,77.87,6,8,0,0.0,0.0,0.0,0.0,0.0,1,73.9325,4.25,6.75,0.0,1.0,0.0,0.05325803870749618,0.4117646089965626,0.0,0.0,2026-01-30,0,141,0,medium,1497.0,3,Standard,499.0,mid,active
u001028,2026-01-12,7,21.98,2,2,0,0.0,0.0,0.0,0.0,0.0,1,51.662499999999994,3.0,7.0,0.0,1.0,0.0,-0.5745463232606567,-0.33333322222225925,0.0,0.0,2026-01-30,0,200,0,low,1794.0,6,Basic,299.0,low,active
u001016,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9.215,0.75,7.0,1.0,1.0,1.0,-0.9999998914812924,-0.9999986666684444,0.9999990000010001,0.9999990000010001,2026-01-30,0,60,0,low,0.0,0,Basic,299.0,low,expired
u001191,2026-01-12,7,184.07,8,23,0,0.0,0.0,0.0,0.0,0.0,1,239.15499999999997,13.75,6.75,0.0,1.0,0.0,-0.2303317922254111,-0.41818178776859727,0.0,0.0,2026-01-30,0,166,0,high,3995.0,5,Premium,799.0,high,active
u001179,2026-01-12,7,297.38,21,36,0,0.0,0.0,0.0,0.0,0.0,1,178.635,11.5,7.0,0.0,1.0,0.0,0.6647353504927067,0.826086884688097,0.0,0.0,2026-01-30,0,205,0,high,1794.0,6,Basic,299.0,low,active
u001023,2026-01-12,7,33.29,1,1,0,0.0,0.0,0.0,0.0,0.0,1,24.8925,1.75,7.0,0.0,1.0,0.0,0.33735059406043616,-0.42857118367360936,0.0,0.0,2026-01-30,0,53,0,low,299.0,1,Basic,299.0,low,active
u000723,2026-01-12,7,52.33,10,5,0,0.0,0.0,0.0,0.0,0.0,1,98.9425,8.75,7.0,0.0,1.0,0.0,-0.47110695129891655,0.1428571265306141,0.0,0.0,2026-01-30,0,58,0,medium,499.0,1,Standard,499.0,mid,active
u002479,2026-01-12,7,131.0,9,9,0,0.0,0.0,0.0,0.0,0.0,1,96.2025,6.25,7.0,1.0,3.0,1.0,0.3617109704871394,0.4399999296000113,0.33333322222225925,0.33333322222225925,2026-01-30,0,251,0,medium,2994.0,6,Standard,499.0,mid,active
u000722,2026-01-12,7,110.47,8,10,0,0.0,0.0,0.0,0.0,0.0,1,60.8725,4.5,6.5,1.0,1.0,1.0,0.8147767741627701,0.7777776049383099,0.9999990000010001,0.9999990000010001,2026-01-30,1,37,0,low,0.0,0,Basic,299.0,low,expired
u002478,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,226,0,low,998.0,2,Standard,499.0,mid,cancelled
u001015,2026-01-12,7,135.17000000000002,7,18,0,0.0,0.0,0.0,0.0,0.0,1,89.9675,5.5,7.0,1.0,2.0,1.0,0.5024314279886468,0.2727272231405049,0.499999750000125,0.499999750000125,2026-01-30,0,140,0,high,3196.0,4,Premium,799.0,high,active
u002452,2026-01-12,7,109.28999999999999,5,6,0,0.0,0.0,0.0,0.0,0.0,1,106.6075,6.0,7.0,0.0,1.0,0.0,0.025162394529818218,-0.16666663888889352,0.0,0.0,2026-01-30,0,47,0,medium,299.0,1,Basic,299.0,low,active
u000721,2026-01-12,7,339.53,21,24,1,0.0,0.0,0.0,0.0,0.0,1,244.73250000000002,14.25,7.0,0.0,1.0,0.0,0.38735149443841116,0.4736841772853209,0.0,0.0,2026-01-30,0,236,0,high,5593.0,7,Premium,799.0,high,active
u000730,2026-01-12,6,391.77,22,42,1,0.0,0.0,1.0,0.0,0.0,1,244.4125,13.25,6.75,0.0,1.0,0.0,0.6029049226086843,0.6603773086507692,0.0,0.0,2026-01-30,0,105,0,high,2397.0,3,Premium,799.0,high,active
u000014,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,49.3475,3.5,7.0,0.0,1.0,0.0,-0.9999999797355493,-0.9999997142857959,0.0,0.0,2026-01-30,0,79,0,low,598.0,2,Basic,299.0,low,cancelled
u001014,2026-01-12,7,154.16,7,15,0,0.0,0.0,0.0,0.0,0.0,1,142.865,9.5,7.0,1.0,2.0,1.0,0.07906065111076425,-0.263157867036014,0.499999750000125,0.499999750000125,2026-01-30,0,192,0,high,4794.0,6,Premium,799.0,high,active
u001024,2026-01-12,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,39.572500000000005,3.0,6.75,0.0,1.0,0.0,-0.9999999747299267,-0.9999996666667778,0.0,0.0,2026-01-30,0,59,0,low,299.0,1,Basic,299.0,low,cancelled
u001178,2026-01-12,5,98.21000000000001,5,12,0,0.0,0.0,1.0,0.0,0.0,1,129.54500000000002,8.0,6.5,0.0,1.0,0.0,-0.2418850573786325,-0.3749999531250059,0.0,0.0,2026-01-30,0,222,0,high,3493.0,7,Standard,499.0,mid,active
u001192,2026-01-12,7,129.37,7,11,0,0.0,0.0,1.0,0.0,0.0,1,102.13749999999999,6.25,7.0,0.0,1.0,0.0,0.26662586937583305,0.11999998080000307,0.0,0.0,2026-01-30,0,201,0,medium,1495.0,5,Basic,299.0,low,active
u000720,2026-01-12,7,49.129999999999995,4,6,0,0.0,0.0,1.0,0.0,0.0,1,62.36749999999999,5.5,7.0,0.0,1.0,0.0,-0.2122499665330506,-0.2727272231405049,0.0,0.0,2026-01-30,0,120,0,medium,897.0,3,Basic,299.0,low,active
u002451,2026-01-12,7,90.21000000000001,7,8,0,0.0,0.0,0.0,0.0,0.0,1,86.4025,6.25,7.0,0.0,1.0,0.0,0.04406701143986566,0.11999998080000307,0.0,0.0,2026-01-30,0,60,0,medium,499.0,1,Standard,499.0,mid,active
u000819,2026-01-12,7,96.44,5,12,0,0.0,0.0,0.0,0.0,0.0,1,89.61500000000001,4.75,7.0,0.0,2.0,0.0,0.07615912429661177,0.05263156786703834,0.0,0.0,2026-01-30,0,103,0,high,2397.0,3,Premium,799.0,high,active
u002454,2026-01-12,7,80.03,10,5,0,0.0,0.0,0.0,0.0,0.0,1,51.065,4.75,6.75,0.0,1.0,0.0,0.5672182401406397,1.1052629252078052,0.0,0.0,2026-01-30,0,153,0,medium,1196.0,4,Basic,299.0,low,active
u001025,2026-01-12,7,52.71,6,8,0,0.0,0.0,0.0,0.0,0.0,1,36.3025,3.0,6.75,0.0,2.0,0.0,0.45196610558594846,0.9999996666667778,0.0,0.0,2026-01-30,0,64,0,low,598.0,2,Basic,299.0,low,active
u001193,2026-01-12,7,135.86,3,10,1,0.0,0.0,1.0,1.0,0.0,1,114.46000000000001,5.25,6.5,0.0,1.0,0.0,0.18696487692674407,-0.42857134693879106,0.0,0.0,2026-01-30,0,228,0,medium,3493.0,7,Standard,499.0,mid,active
u000820,2026-01-12,7,70.15,4,4,0,1.0,0.0,0.0,0.0,0.0,1,41.265,2.5,4.5,0.0,1.0,0.0,0.6999878662307558,0.5999997600000959,0.0,0.0,2026-01-30,0,20,0,medium,499.0,1,Standard,499.0,mid,active
u001013,2026-01-12,7,284.53000000000003,18,24,1,0.0,0.0,0.0,0.0,0.0,1,230.57999999999998,15.25,7.0,0.0,1.0,0.0,0.2339751919768621,0.1803278570276815,0.0,0.0,2026-01-30,0,209,0,high,4794.0,6,Premium,799.0,high,active
u001194,2026-01-12,7,212.79,13,21,0,0.0,0.0,0.0,0.0,0.0,1,201.4625,11.75,7.0,1.0,1.0,1.0,0.05622634457416959,0.1063829696695345,0.9999990000010001,0.9999990000010001,2026-01-30,0,94,0,high,499.0,1,Standard,499.0,mid,active
u000731,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,35.855,2.75,7.0,0.0,1.0,0.0,-0.9999999721098879,-0.9999996363637685,0.0,0.0,2026-01-30,0,88,0,medium,598.0,2,Basic,299.0,low,cancelled
u000033,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,247,0,low,0.0,0,Premium,799.0,high,expired
u000818,2026-01-12,7,90.62,11,5,0,0.0,0.0,0.0,0.0,0.0,1,74.62,7.25,7.0,0.0,1.0,0.0,0.2144197237413599,0.5172413079667161,0.0,0.0,2026-01-30,0,244,0,medium,1794.0,6,Basic,299.0,low,active
u000729,2026-01-12,7,189.02,11,19,0,0.0,0.0,0.0,0.0,0.0,1,175.3160655427218,7.0,7.0,0.0,1.0,0.0,0.07816701987172857,0.57142848979593,0.0,0.0,2026-01-30,0,148,0,high,1497.0,3,Standard,499.0,mid,active
u001190,2026-01-12,7,62.03999999999999,4,4,0,0.0,0.0,0.0,0.0,0.0,1,46.94749999999999,3.25,7.0,0.0,1.0,0.0,0.3214761100915681,0.23076915976333545,0.0,0.0,2026-01-30,0,269,0,low,3992.0,8,Standard,499.0,mid,active
u002453,2026-01-12,7,270.82,16,24,0,0.0,0.0,0.0,0.0,0.0,1,146.6675,10.25,6.75,0.0,2.0,0.0,0.8464895028108511,0.5609755550267752,0.0,0.0,2026-01-30,0,247,0,high,2093.0,7,Basic,299.0,low,active
u000814,2026-01-12,7,69.77000000000001,3,10,0,0.0,0.0,1.0,0.0,0.0,1,101.04749999999999,5.25,7.0,0.0,1.0,0.0,-0.3095326424747504,-0.42857134693879106,0.0,0.0,2026-01-30,0,199,0,high,2994.0,6,Standard,499.0,mid,active
u000728,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,248,0,low,1794.0,6,Basic,299.0,low,cancelled
u001020,2026-01-12,7,69.16,2,12,0,0.0,0.0,0.0,0.0,0.0,1,117.69250000000001,5.75,7.0,0.0,1.0,0.0,-0.41236696975281384,-0.6521737996219479,0.0,0.0,2026-01-30,0,241,0,medium,3493.0,7,Standard,499.0,mid,active
u001185,2026-01-12,7,130.1,7,16,0,0.0,0.0,0.0,0.0,0.0,1,177.62,10.5,7.0,0.0,1.0,0.0,-0.2675374379713015,-0.3333333015873046,0.0,0.0,2026-01-30,0,165,0,high,2495.0,5,Standard,499.0,mid,active
u001183,2026-01-12,7,15.87,2,1,0,0.0,0.0,0.0,0.0,0.0,1,103.45750000000001,6.25,7.0,0.0,2.0,0.0,-0.8466036696556202,-0.6799998912000174,0.0,0.0,2026-01-30,0,97,0,high,1497.0,3,Standard,499.0,mid,active
u000727,2026-01-12,7,146.26,7,14,0,0.0,0.0,0.0,0.0,0.0,1,106.71,5.75,6.5,0.0,1.0,0.0,0.3706306778124761,0.2173912665406493,0.0,0.0,2026-01-30,0,89,0,medium,598.0,2,Basic,299.0,low,active
u001021,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,139.5775,7.5,7.0,0.0,1.0,0.0,-0.9999999928355215,-0.9999998666666844,0.0,0.0,2026-01-30,0,256,0,high,2392.0,8,Basic,299.0,low,active
u000815,2026-01-12,7,24.73,5,3,0,0.0,0.0,0.0,0.0,0.0,1,29.6975,3.5,6.75,0.0,2.0,0.0,-0.16726996658742432,0.42857130612248395,0.0,0.0,2026-01-30,0,75,0,medium,998.0,2,Standard,499.0,mid,active
u000032,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,213,0,medium,2495.0,5,Standard,499.0,mid,cancelled
u000816,2026-01-12,7,151.88,8,19,0,0.0,0.0,0.0,0.0,0.0,1,156.42499999999998,11.0,7.0,0.0,1.0,0.0,-0.029055457701419405,-0.2727272479338866,0.0,0.0,2026-01-30,0,60,0,medium,499.0,1,Standard,499.0,mid,active
u001186,2026-01-12,7,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,193,0,low,1196.0,4,Basic,299.0,low,expired
u001182,2026-01-12,7,102.72999999999999,3,20,0,0.0,0.0,0.0,0.0,0.0,1,119.55749999999999,5.5,6.75,0.0,1.0,0.0,-0.1407481743868166,-0.4545453719008415,0.0,0.0,2026-01-30,0,38,0,medium,799.0,1,Premium,799.0,high,active
u002450,2026-01-12,6,83.44,3,5,0,0.0,0.0,0.0,0.0,0.0,1,181.565,11.25,6.75,0.0,1.0,0.0,-0.5404400598108663,-0.733333268148154,0.0,0.0,2026-01-30,0,227,0,high,5593.0,7,Premium,799.0,high,active
u001019,2026-01-12,6,43.04,3,4,0,0.0,0.0,0.0,0.0,0.0,1,40.165000000000006,3.25,6.75,0.0,1.0,0.0,0.07157973181676237,-0.07692305325444515,0.0,0.0,2026-01-30,0,260,0,low,2392.0,8,Basic,299.0,low,active
u000015,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,9.605,0.5,7.0,0.0,1.0,0.0,-0.9999998958875694,-0.999998000004,0.0,0.0,2026-01-30,0,90,0,low,598.0,2,Basic,299.0,low,cancelled
u000813,2026-01-12,7,16.59,1,1,0,0.0,0.0,0.0,0.0,0.0,1,57.12499999999999,3.75,6.75,0.0,1.0,0.0,-0.7095842326549807,-0.7333331377778299,0.0,0.0,2026-01-30,0,99,0,low,897.0,3,Basic,299.0,low,active
u001187,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,235,0,low,1196.0,4,Basic,299.0,low,cancelled
u001181,2026-01-12,7,176.44,15,25,0,0.0,0.0,1.0,1.0,1.0,1,167.1825,14.75,6.75,0.0,1.0,0.0,0.055373618319060756,0.01694915139327787,0.0,0.0,2026-01-30,0,118,0,high,1497.0,3,Standard,499.0,mid,active
u000817,2026-01-12,6,105.48,9,14,0,0.0,0.0,0.0,0.0,0.0,1,90.3625,6.25,6.75,0.0,1.0,0.0,0.16729837966746855,0.4399999296000113,0.0,0.0,2026-01-30,0,260,0,medium,3992.0,8,Standard,499.0,mid,active
u001188,2026-01-12,7,193.53,9,26,0,0.0,0.0,0.0,0.0,0.0,1,167.7875,11.0,7.0,0.0,1.0,0.0,0.15342322787202134,-0.1818181652892577,0.0,0.0,2026-01-30,0,120,0,high,2397.0,3,Premium,799.0,high,active
u001018,2026-01-12,7,88.95,5,6,0,0.0,0.0,0.0,0.0,0.0,1,107.8775,7.0,7.0,0.0,1.0,0.0,-0.17545363791843857,-0.285714244897965,0.0,0.0,2026-01-30,0,146,0,medium,1196.0,4,Basic,299.0,low,active
u001189,2026-01-12,6,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,128,0,low,299.0,1,Basic,299.0,low,expired
u000725,2026-01-12,7,163.67,4,14,1,0.0,0.0,0.0,0.0,0.0,1,125.24000000000001,6.5,6.75,1.0,2.0,1.0,0.30685084392485734,-0.38461532544379606,0.499999750000125,0.499999750000125,2026-01-30,0,73,0,medium,598.0,2,Basic,299.0,low,active
u001180,2026-01-12,7,16.759999999999998,4,2,0,0.0,0.0,0.0,0.0,0.0,1,58.222500000000004,4.75,7.0,0.0,1.0,0.0,-0.712138765732513,-0.15789470360111502,0.0,0.0,2026-01-30,0,264,0,low,3992.0,8,Standard,499.0,mid,active
u001017,2026-01-12,7,77.59,8,8,0,0.0,0.0,0.0,0.0,0.0,1,98.5775,8.0,7.0,0.0,1.0,0.0,-0.21290355088226467,0.0,0.0,0.0,2026-01-30,0,174,0,medium,2495.0,5,Standard,499.0,mid,active
u000724,2026-01-12,7,91.22999999999999,4,12,0,0.0,0.0,0.0,0.0,0.0,1,69.7825,6.25,6.75,0.0,1.0,0.0,0.3073478263554926,-0.3599999424000092,0.0,0.0,2026-01-30,0,240,0,low,2093.0,7,Basic,299.0,low,active
u001022,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,252,0,low,998.0,2,Standard,499.0,mid,expired
u000726,2026-01-12,7,147.67000000000002,10,12,0,0.0,0.0,0.0,0.0,0.0,1,114.705,7.75,7.0,0.0,1.0,0.0,0.28738938766933114,0.290322543184188,0.0,0.0,2026-01-30,0,241,0,high,1794.0,6,Basic,299.0,low,active
u001037,2026-01-12,7,15.18,1,1,0,0.0,0.0,1.0,1.0,0.0,1,37.7325,2.75,7.0,1.0,1.0,1.0,-0.5976942795284098,-0.6363634049587618,0.9999990000010001,0.9999990000010001,2026-01-30,1,44,0,low,0.0,0,Standard,499.0,mid,expired
u001195,2026-01-12,7,185.97,10,11,0,0.0,0.0,1.0,0.0,0.0,1,112.435,7.25,7.0,0.0,1.0,0.0,0.6540223181925351,0.3793102925089252,0.0,0.0,2026-01-30,0,139,0,high,3196.0,4,Premium,799.0,high,active
u001177,2026-01-12,7,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1,35.1325,3.75,7.0,0.0,2.0,0.0,-0.9999999715363277,-0.9999997333334044,0.0,0.0,2026-01-30,0,191,0,low,1794.0,6,Basic,299.0,low,cancelled
u000823,2026-01-12,7,59.440000000000005,5,7,0,0.0,0.0,0.0,0.0,0.0,1,69.39999999999999,5.5,7.0,0.0,1.0,0.0,-0.14351584807614035,-0.09090907438016829,0.0,0.0,2026-01-30,0,236,0,low,3493.0,7,Standard,499.0,mid,active
u001007,2026-01-12,7,174.04,11,14,0,0.0,0.0,0.0,0.0,0.0,1,143.0575,8.0,7.0,0.0,1.0,0.0,0.21657375379428714,0.3749999531250059,0.0,0.0,2026-01-30,0,57,0,high,499.0,1,Standard,499.0,mid,active
u001207,2026-01-12,7,224.32,12,18,0,0.0,0.0,0.0,0.0,0.0,1,226.46,12.0,7.0,1.0,2.0,1.0,-0.009449792416100956,0.0,0.499999750000125,0.499999750000125,2026-01-30,0,141,0,high,3196.0,4,Premium,799.0,high,active
u002449,2026-01-12,7,142.5,6,18,0,0.0,0.0,1.0,0.0,0.0,1,140.7775,8.75,6.75,0.0,2.0,0.0,0.01223561995179895,-0.31428567836735105,0.0,0.0,2026-01-30,0,75,0,high,998.0,2,Standard,499.0,mid,active
u000735,2026-01-12,7,242.98000000000002,11,30,0,0.0,0.0,0.0,0.0,0.0,1,220.72,11.0,7.0,0.0,2.0,0.0,0.10085175742636944,0.0,0.0,0.0,2026-01-30,0,218,0,high,5593.0,7,Premium,799.0,high,active
u001208,2026-01-12,6,80.37,2,8,0,0.0,0.0,0.0,0.0,0.0,1,73.5175,4.0,6.75,0.0,2.0,0.0,0.09320909860633057,-0.49999987500003124,0.0,0.0,2026-01-30,0,90,0,low,897.0,3,Basic,299.0,low,active
u000718,2026-01-12,7,75.13,5,7,0,0.0,0.0,0.0,0.0,0.0,1,69.27749999999999,4.75,6.75,1.0,2.0,1.0,0.0844790865074652,0.05263156786703834,0.499999750000125,0.499999750000125,2026-01-30,0,147,0,medium,1497.0,3,Standard,499.0,mid,active
u001006,2026-01-12,7,170.36,16,14,0,0.0,0.0,0.0,0.0,0.0,1,119.9225,9.25,6.75,0.0,1.0,0.0,0.4205841237417156,0.7297296508400378,0.0,0.0,2026-01-30,0,39,0,high,499.0,1,Standard,499.0,mid,active
u000016,2026-01-12,7,151.22,11,12,0,0.0,0.0,1.0,0.0,0.0,1,98.64000000000001,6.5,7.0,0.0,1.0,0.0,0.5330494674265056,0.6923075857988329,0.0,0.0,2026-01-30,0,73,0,medium,998.0,2,Standard,499.0,mid,active
u001174,2026-01-12,7,247.35999999999999,17,18,0,0.0,0.0,0.0,0.0,0.0,1,157.5825,10.25,6.75,0.0,1.0,0.0,0.5697174459745373,0.6585365211183882,0.0,0.0,2026-01-30,0,226,0,high,3493.0,7,Standard,499.0,mid,active
u001209,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,199,0,low,1495.0,5,Basic,299.0,low,cancelled
u001005,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,95.495,4.0,6.75,0.0,1.0,0.0,-0.9999999895282476,-0.9999997500000625,0.0,0.0,2026-01-30,0,238,0,high,5593.0,7,Premium,799.0,high,cancelled
u001027,2026-01-12,7,338.67,21,26,1,0.0,0.0,0.0,0.0,0.0,1,219.3875,13.0,7.0,0.0,2.0,0.0,0.5437069088088115,0.615384568047341,0.0,0.0,2026-01-30,0,251,0,high,2093.0,7,Basic,299.0,low,active
u000808,2026-01-12,7,108.24000000000001,6,11,0,0.0,0.0,0.0,0.0,0.0,1,149.1825,9.5,7.0,0.0,2.0,0.0,-0.2744457273846079,-0.36842101385041964,0.0,0.0,2026-01-30,0,243,0,medium,2093.0,7,Basic,299.0,low,active
u001210,2026-01-12,7,135.51,6,14,0,0.0,0.0,0.0,0.0,0.0,1,147.28666666666666,8.0,6.0,1.0,1.0,1.0,-0.07995745204392264,-0.24999996875000394,0.9999990000010001,0.9999990000010001,2026-01-30,1,29,0,high,0.0,0,Standard,499.0,mid,expired
u000736,2026-01-12,7,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,0,3.1750000000000034,0.25,7.0,1.0,2.0,1.0,-0.9999996850394692,-0.9999960000160001,0.499999750000125,0.499999750000125,2026-01-30,0,102,0,low,598.0,2,Basic,299.0,low,cancelled
u001173,2026-01-12,6,158.44,12,17,1,0.0,0.0,1.0,0.0,0.0,1,72.69,5.75,6.75,0.0,1.0,0.0,1.1796670631494421,1.0869563327032465,0.0,0.0,2026-01-30,0,172,0,low,1495.0,5,Basic,299.0,low,active
u000824,2026-01-12,7,44.480000000000004,2,6,0,0.0,0.0,2.0,0.0,0.0,1,58.6425,4.0,7.0,0.0,1.0,0.0,-0.24150572977779367,-0.49999987500003124,0.0,0.0,2026-01-30,0,107,0,medium,897.0,3,Basic,299.0,low,active
u002448,2026-01-12,7,29.24,1,3,0,0.0,0.0,0.0,0.0,0.0,1,57.1675,5.0,7.0,0.0,1.0,0.0,-0.4885205669563902,-0.799999840000032,0.0,0.0,2026-01-30,0,108,0,low,598.0,2,Basic,299.0,low,active
u001004,2026-01-12,7,82.0,5,6,0,0.0,0.0,0.0,0.0,0.0,1,96.65249999999999,6.75,7.0,0.0,1.0,0.0,-0.1515998018509629,-0.2592592208504858,0.0,0.0,2026-01-30,0,48,0,medium,799.0,1,Premium,799.0,high,active
u001211,2026-01-12,7,101.62,5,8,0,0.0,0.0,0.0,0.0,0.0,1,68.035,5.0,7.0,0.0,1.0,0.0,0.49364297062331214,0.0,0.0,0.0,2026-01-30,0,114,0,medium,897.0,3,Basic,299.0,low,active
u001212,2026-01-12,7,33.41,3,4,0,0.0,0.0,1.0,0.0,0.0,1,66.00999999999999,5.5,7.0,0.0,1.0,0.0,-0.49386455849318955,-0.4545453719008415,0.0,0.0,2026-01-30,0,74,0,low,998.0,2,Standard,499.0,mid,active
u001003,2026-01-12,7,23.54,1,2,0,0.0,0.0,0.0,0.0,0.0,1,71.8625,3.5,7.0,0.0,2.0,0.0,-0.6724299784667945,-0.7142855102041399,0.0,0.0,2026-01-30,0,130,0,medium,1996.0,4,Standard,499.0,mid,active
u001213,2026-01-12,7,114.14,8,10,0,0.0,0.0,0.0,0.0,0.0,1,91.0175,5.0,7.0,0.0,1.0,0.0,0.2540445490807312,0.599999880000024,0.0,0.0,2026-01-30,0,155,0,high,3196.0,4,Premium,799.0,high,active
u000737,2026-01-12,7,79.18,4,12,0,0.0,0.0,0.0,0.0,0.0,1,145.0925,10.0,7.0,0.0,1.0,0.0,-0.4542791636074975,-0.599999940000006,0.0,0.0,2026-01-30,0,87,0,high,998.0,2,Standard,499.0,mid,active
u001214,2026-01-12,7,49.93,1,2,0,0.0,0.0,0.0,0.0,0.0,1,55.935,3.25,7.0,0.0,1.0,0.0,-0.10735675145513991,-0.6923074792900064,0.0,0.0,2026-01-30,0,53,0,low,299.0,1,Basic,299.0,low,active
u002481,2026-01-12,7,288.1,18,25,0,0.0,0.0,1.0,0.0,0.0,1,216.0225,11.25,6.75,0.0,1.0,0.0,0.3336573721086583,0.5999999466666714,0.0,0.0,2026-01-30,0,107,0,high,2397.0,3,Premium,799.0,high,active
u002480,2026-01-12,7,120.78,13,11,0,0.0,0.0,0.0,0.0,0.0,1,145.025,10.0,7.0,0.0,1.0,0.0,-0.16717807159332482,0.299999970000003,0.0,0.0,2026-01-30,0,237,0,high,3493.0,7,Standard,499.0,mid,active
u000719,2026-01-12,6,140.42,10,17,1,0.0,0.0,0.0,0.0,0.0,1,204.97,11.25,6.5,1.0,2.0,1.0,-0.31492413370286326,-0.11111110123456878,0.499999750000125,0.499999750000125,2026-01-30,1,211,0,high,2495.0,5,Standard,499.0,mid,expired
u001206,2026-01-12,7,76.26,7,7,0,0.0,0.0,1.0,0.0,0.0,1,60.7175,4.25,7.0,1.0,2.0,1.0,0.2559805615188281,0.6470586712803126,0.499999750000125,0.499999750000125,2026-01-30,0,44,0,low,299.0,1,Basic,299.0,low,active
u000034,2026-01-12,6,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,131,0,low,897.0,3,Basic,299.0,low,cancelled
u001196,2026-01-12,7,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-30,0,111,0,medium,1598.0,2,Premium,799.0,high,cancelled
u000013,2026-01-12,7,53.57,7,6,0,0.0,0.0,0.0,0.0,0.0,1,52.2925,4.5,6.75,0.0,1.0,0.0,0.024429889096335314,0.5555554320987929,0.0,0.0,2026-01-30,0,86,0,low,598.0,2,Basic,299.0,low,active
u000811,2026-01-12,7,171.33,10,26,0,0.0,0.0,0.0,0.0,0.0,1,176.17000000000002,10.5,6.75,0.0,1.0,0.0,-0.02747346297625328,-0.047619043083900664,0.0,0.0,2026-01-30,0,259,0,high,5593.0,7,Premium,799.0,high,active
u000821,2026-01-12,6,53.879999999999995,3,10,0,0.0,0.0,0.0,0.0,0.0,1,37.76,3.75,6.75,0.0,1.0,0.0,0.4269067683552233,-0.1999999466666809,0.0,0.0,2026-01-30,0,264,0,low,2392.0,8,Basic,299.0,low,active
