user_id,date,minutes_used,sessions_count,feature_events
U000602,2025-11-25,0.0,0,0
U000602,2025-11-26,25.28,3,2
U000602,2025-11-27,39.5,2,6
U000602,2025-11-28,0.0,0,0
U000602,2025-11-29,0.0,0,0
U000602,2025-11-30,13.27,2,1
U000602,2025-12-01,29.59,2,4
U000602,2025-12-02,0.0,0,0
U000602,2025-12-03,37.18,1,3
U000602,2025-12-04,8.31,1,1
U000602,2025-12-05,16.9,1,2
U000602,2025-12-06,23.49,2,4
U000602,2025-12-07,0.0,0,0
U000602,2025-12-08,0.0,0,0
U000602,2025-12-09,11.0,1,1
U000602,2025-12-10,28.48,2,2
U000602,2025-12-11,0.0,0,0
U000602,2025-12-12,0.0,0,0
U000602,2025-12-13,0.0,0,0
U000602,2025-12-14,0.0,0,0
U000602,2025-12-15,26.59,2,1
U000602,2025-12-16,0.0,0,0
U000602,2025-12-17,6.43,1,1
U000602,2025-12-18,0.0,0,0
U000602,2025-12-19,0.0,0,0
U000602,2025-12-20,0.0,0,0
U000602,2025-12-21,0.0,0,0
U000602,2025-12-22,32.57,2,4
U000602,2025-12-23,12.2,1,1
U000602,2025-12-24,0.0,0,0
U000602,2025-12-25,0.0,0,0
U000602,2025-12-26,0.0,0,0
U000602,2025-12-27,10.09,1,1
U000602,2025-12-28,0.0,0,0
U000602,2025-12-29,15.64,1,2
U000602,2025-12-30,0.0,0,0
U000602,2025-12-31,0.0,0,0
U000602,2026-01-01,26.85,2,2
U000602,2026-01-02,0.0,0,0
U000602,2026-01-03,0.0,0,0
U000602,2026-01-04,15.96,1,1
U000602,2026-01-05,23.04,2,3
U000602,2026-01-06,0.0,0,0
U000602,2026-01-07,0.0,0,0
U000602,2026-01-08,0.0,0,0
U000602,2026-01-09,0.0,0,0
U000602,2026-01-10,16.82,1,1
U000602,2026-01-11,30.81,1,3
U000602,2026-01-12,12.06,2,1
U000602,2026-01-13,0.0,0,0
U000602,2026-01-14,0.0,0,0
U000602,2026-01-15,0.0,0,0
U000602,2026-01-16,0.0,0,0
U000602,2026-01-17,0.0,0,0
U000602,2026-01-18,0.0,0,0
U000602,2026-01-19,62.93,3,7
U000602,2026-01-20,0.0,0,0
U000602,2026-01-21,22.83,2,1
U000602,2026-01-22,0.0,0,0
U000602,2026-01-23,0.0,0,0
U000602,2026-01-24,38.01,1,3
U000602,2026-01-25,0.0,0,0
U000602,2026-01-26,0.0,0,0
U000602,2026-01-27,23.36,2,2
U000602,2026-01-28,0.0,0,0
U000602,2026-01-29,0.0,0,0
U000602,2026-01-30,15.95,1,4
U000603,2025-11-06,47.31,2,9
U000603,2025-11-07,51.32,4,7
U000603,2025-11-08,37.81,1,3
U000603,2025-11-09,21.91,3,4
U000603,2025-11-10,38.61,2,3
U000603,2025-11-11,0.0,0,0
U000603,2025-11-12,0.0,0,0
U000603,2025-11-13,25.21,3,3
U000603,2025-11-14,23.6,1,5
U000603,2025-11-15,15.69,1,4
U000603,2025-11-16,0.0,0,0
U000603,2025-11-17,0.0,0,0
U000603,2025-11-18,29.72,4,2
U000603,2025-11-19,0.0,0,0
U000603,2025-11-20,0.0,0,0
U000603,2025-11-21,63.26,7,8
U000603,2025-11-22,12.89,1,4
U000603,2025-11-23,0.0,0,0
U000603,2025-11-24,0.0,0,0
U000603,2025-11-25,19.48,1,2
U000603,2025-11-26,0.0,0,0
U000603,2025-11-27,0.0,0,0
U000603,2025-11-28,33.89,2,4
U000603,2025-11-29,34.51,2,5
U000603,2025-11-30,39.14,1,6
U000603,2025-12-01,25.27,1,3
U000603,2025-12-02,0.0,0,0
U000603,2025-12-03,0.0,0,0
U000603,2025-12-04,0.0,0,0
U000603,2025-12-05,0.0,0,0
U000603,2025-12-06,0.0,0,0
U000603,2025-12-07,29.09,1,8
U000603,2025-12-08,0.0,0,0
U000603,2025-12-09,0.0,0,0
U000603,2025-12-10,8.63,2,1
U000603,2025-12-11,0.0,0,0
U000603,2025-12-12,53.96,3,6
U000603,2025-12-13,0.0,0,0
U000603,2025-12-14,0.0,0,0
U000603,2025-12-15,18.77,1,1
U000603,2025-12-16,0.0,0,0
U000603,2025-12-17,0.0,0,0
U000603,2025-12-18,14.13,1,1
U000603,2025-12-19,0.0,0,0
U000603,2025-12-20,26.68,1,1
U000603,2025-12-21,119.93,2,10
U000603,2025-12-22,34.75,1,4
U000603,2025-12-23,31.69,1,5
U000603,2025-12-24,35.76,2,3
U000603,2025-12-25,0.0,0,0
U000603,2025-12-26,12.14,1,1
U000603,2025-12-27,13.27,1,1
U000603,2025-12-28,27.53,1,7
U000603,2025-12-29,0.0,0,0
U000603,2025-12-30,0.0,0,0
U000603,2025-12-31,0.0,0,0
U000603,2026-01-01,0.0,0,0
U000603,2026-01-02,0.0,0,0
U000603,2026-01-03,0.0,0,0
U000603,2026-01-04,32.67,1,3
U000603,2026-01-05,0.0,0,0
U000603,2026-01-06,0.0,0,0
U000603,2026-01-07,0.0,0,0
U000603,2026-01-08,0.0,0,0
U000603,2026-01-09,0.0,0,0
U000603,2026-01-10,41.69,3,3
U000603,2026-01-11,27.11,1,2
U000603,2026-01-12,50.57,3,4
U000603,2026-01-13,0.0,0,0
U000603,2026-01-14,31.06,2,2
U000603,2026-01-15,0.0,0,0
U000603,2026-01-16,10.62,1,4
U000603,2026-01-17,37.83,4,5
U000603,2026-01-18,0.0,0,0
U000603,2026-01-19,14.92,1,2
U000603,2026-01-20,15.4,1,3
U000603,2026-01-21,18.29,1,1
U000603,2026-01-22,0.0,0,0
U000603,2026-01-23,0.0,0,0
U000603,2026-01-24,0.0,0,0
U000603,2026-01-25,110.34,9,7
U000603,2026-01-26,55.81,3,6
U000603,2026-01-27,37.65,1,3
U000603,2026-01-28,36.59,3,1
U000603,2026-01-29,0.0,0,0
U000603,2026-01-30,0.0,0,0
U000604,2025-07-04,0.0,0,0
U000604,2025-07-05,0.0,0,0
U000604,2025-07-06,14.49,1,1
U000604,2025-07-07,37.61,1,2
U000604,2025-07-08,0.0,0,0
U000604,2025-07-09,0.0,0,0
U000604,2025-07-10,19.87,1,1
U000604,2025-07-11,12.97,1,1
U000604,2025-07-12,0.0,0,0
U000604,2025-07-13,40.18,1,7
U000604,2025-07-14,0.0,0,0
U000604,2025-07-15,0.0,0,0
U000604,2025-07-16,22.49,3,3
U000604,2025-07-17,0.0,0,0
U000604,2025-07-18,0.0,0,0
U000604,2025-07-19,51.61,3,4
U000604,2025-07-20,0.0,0,0
U000604,2025-07-21,0.0,0,0
U000604,2025-07-22,0.0,0,0
U000604,2025-07-23,18.0,2,2
U000604,2025-07-24,0.0,0,0
U000604,2025-07-25,10.12,1,3
U000604,2025-07-26,23.89,1,1
U000604,2025-07-27,0.0,0,0
U000604,2025-07-28,14.33,1,2
U000604,2025-07-29,23.39,1,4
U000604,2025-07-30,0.0,0,0
U000604,2025-07-31,42.98,1,1
U000604,2025-08-01,0.0,0,0
U000604,2025-08-02,0.0,0,0
U000604,2025-08-03,0.0,0,0
U000604,2025-08-04,36.34,6,3
U000604,2025-08-05,0.0,0,0
U000604,2025-08-06,13.25,1,1
U000604,2025-08-07,0.0,0,0
U000604,2025-08-08,0.0,0,0
U000604,2025-08-09,15.37,1,1
U000604,2025-08-10,0.0,0,0
U000604,2025-08-11,0.0,0,0
U000604,2025-08-12,0.0,0,0
U000604,2025-08-13,0.0,0,0
U000604,2025-08-14,6.76,2,1
U000604,2025-08-15,0.0,0,0
U000604,2025-08-16,28.21,2,2
U000604,2025-08-17,20.46,3,3
U000604,2025-08-18,10.03,1,1
U000604,2025-08-19,0.0,0,0
U000604,2025-08-20,0.0,0,0
U000604,2025-08-21,17.88,1,1
U000604,2025-08-22,0.0,0,0
U000604,2025-08-23,27.4,1,1
U000604,2025-08-24,35.37,1,2
U000604,2025-08-25,24.93,1,1
U000604,2025-08-26,11.14,1,1
U000604,2025-08-27,0.0,0,0
U000604,2025-08-28,22.24,2,1
U000604,2025-08-29,0.0,0,0
U000604,2025-08-30,0.0,0,0
U000604,2025-08-31,0.0,0,0
U000604,2025-09-01,11.69,3,1
U000604,2025-09-02,19.51,1,3
U000604,2025-09-03,0.0,0,0
U000604,2025-09-04,0.0,0,0
U000604,2025-09-05,19.97,1,3
U000604,2025-09-06,25.78,1,1
U000604,2025-09-07,12.03,1,1
U000604,2025-09-08,20.0,1,2
U000604,2025-09-09,0.0,0,0
U000604,2025-09-10,0.0,0,0
U000604,2025-09-11,0.0,0,0
U000604,2025-09-12,0.0,0,0
U000604,2025-09-13,12.29,2,2
U000604,2025-09-14,0.0,0,0
U000604,2025-09-15,0.0,0,0
U000604,2025-09-16,31.87,2,2
U000604,2025-09-17,0.0,0,0
U000604,2025-09-18,0.0,0,0
U000604,2025-09-19,33.47,1,4
U000604,2025-09-20,0.0,0,0
U000604,2025-09-21,0.0,0,0
U000604,2025-09-22,24.02,2,2
U000604,2025-09-23,13.67,1,1
U000604,2025-09-24,0.0,0,0
U000604,2025-09-25,14.7,6,1
U000604,2025-09-26,0.0,0,0
U000604,2025-09-27,35.0,1,2
U000604,2025-09-28,12.87,1,1
U000604,2025-09-29,17.83,1,1
U000604,2025-09-30,0.0,0,0
U000604,2025-10-01,63.83,5,4
U000604,2025-10-02,33.02,3,3
U000604,2025-10-03,40.0,1,4
U000604,2025-10-04,0.0,0,0
U000604,2025-10-05,0.0,0,0
U000604,2025-10-06,11.96,2,1
U000604,2025-10-07,0.0,0,0
U000604,2025-10-08,19.77,1,2
U000604,2025-10-09,59.01,5,4
U000604,2025-10-10,14.4,1,3
U000604,2025-10-11,0.0,0,0
U000604,2025-10-12,0.0,0,0
U000604,2025-10-13,0.0,0,0
U000604,2025-10-14,0.0,0,0
U000604,2025-10-15,0.0,0,0
U000604,2025-10-16,0.0,0,0
U000604,2025-10-17,0.0,0,0
U000604,2025-10-18,49.14,2,5
U000604,2025-10-19,39.26,1,3
U000604,2025-10-20,25.34,6,1
U000604,2025-10-21,0.0,0,0
U000604,2025-10-22,0.0,0,0
U000604,2025-10-23,0.0,0,0
U000604,2025-10-24,9.53,1,1
U000604,2025-10-25,0.0,0,0
U000604,2025-10-26,44.26,1,8
U000604,2025-10-27,21.24,3,1
U000604,2025-10-28,0.0,0,0
U000604,2025-10-29,0.0,0,0
U000604,2025-10-30,0.0,0,0
U000604,2025-10-31,29.73,1,4
U000604,2025-11-01,23.83,1,1
U000604,2025-11-02,0.0,0,0
U000604,2025-11-03,0.0,0,0
U000604,2025-11-04,22.0,1,4
U000604,2025-11-05,12.41,1,2
U000604,2025-11-06,10.89,1,1
U000604,2025-11-07,0.0,0,0
U000604,2025-11-08,22.7,1,3
U000604,2025-11-09,33.16,1,1
U000604,2025-11-10,0.0,0,0
U000604,2025-11-11,23.14,1,2
U000604,2025-11-12,0.0,0,0
U000604,2025-11-13,6.9,1,1
U000604,2025-11-14,0.0,0,0
U000604,2025-11-15,38.08,5,1
U000604,2025-11-16,0.0,0,0
U000604,2025-11-17,20.51,1,1
U000604,2025-11-18,0.0,0,0
U000604,2025-11-19,0.0,0,0
U000604,2025-11-20,0.0,0,0
U000604,2025-11-21,0.0,0,0
U000604,2025-11-22,0.0,0,0
U000604,2025-11-23,0.0,0,0
U000604,2025-11-24,0.0,0,0
U000604,2025-11-25,0.0,0,0
U000604,2025-11-26,37.64,1,4
U000604,2025-11-27,0.0,0,0
U000604,2025-11-28,17.69,2,1
U000604,2025-11-29,0.0,0,0
U000604,2025-11-30,0.0,0,0
U000604,2025-12-01,0.0,0,0
U000604,2025-12-02,0.0,0,0
U000604,2025-12-03,0.0,0,0
U000604,2025-12-04,0.0,0,0
U000604,2025-12-05,0.0,0,0
U000604,2025-12-06,0.0,0,0
U000604,2025-12-07,0.0,0,0
U000604,2025-12-08,0.0,0,0
U000604,2025-12-09,0.0,0,0
U000604,2025-12-10,0.0,0,0
U000604,2025-12-11,0.0,0,0
U000604,2025-12-12,0.0,0,0
U000604,2025-12-13,0.0,0,0
U000604,2025-12-14,0.0,0,0
U000604,2025-12-15,0.0,0,0
U000604,2025-12-16,0.0,0,0
U000604,2025-12-17,0.0,0,0
U000604,2025-12-18,0.0,0,0
U000604,2025-12-19,0.0,0,0
U000604,2025-12-20,0.0,0,0
U000604,2025-12-21,0.0,0,0
U000604,2025-12-22,0.0,0,0
U000604,2025-12-23,0.0,0,0
U000604,2025-12-24,0.0,0,0
U000604,2025-12-25,0.0,0,0
U000604,2025-12-26,0.0,0,0
U000604,2025-12-27,0.0,0,0
U000604,2025-12-28,0.0,0,0
U000604,2025-12-29,0.0,0,0
U000604,2025-12-30,0.0,0,0
U000604,2025-12-31,0.0,0,0
U000604,2026-01-01,0.0,0,0
U000604,2026-01-02,0.0,0,0
U000604,2026-01-03,0.0,0,0
U000604,2026-01-04,0.0,0,0
U000604,2026-01-05,0.0,0,0
U000604,2026-01-06,0.0,0,0
U000604,2026-01-07,0.0,0,0
U000604,2026-01-08,0.0,0,0
U000604,2026-01-09,0.0,0,0
U000604,2026-01-10,0.0,0,0
U000604,2026-01-11,0.0,0,0
U000604,2026-01-12,0.0,0,0
U000604,2026-01-13,0.0,0,0
U000604,2026-01-14,0.0,0,0
U000604,2026-01-15,0.0,0,0
U000604,2026-01-16,0.0,0,0
U000604,2026-01-17,0.0,0,0
U000604,2026-01-18,0.0,0,0
U000604,2026-01-19,0.0,0,0
U000604,2026-01-20,0.0,0,0
U000604,2026-01-21,0.0,0,0
U000604,2026-01-22,0.0,0,0
U000604,2026-01-23,0.0,0,0
U000604,2026-01-24,0.0,0,0
U000604,2026-01-25,0.0,0,0
U000604,2026-01-26,0.0,0,0
U000604,2026-01-27,0.0,0,0
U000604,2026-01-28,0.0,0,0
U000604,2026-01-29,0.0,0,0
U000604,2026-01-30,0.0,0,0
U000605,2025-11-28,102.88,11,9
U000605,2025-11-29,212.22,6,19
U000605,2025-11-30,48.37,1,6
U000605,2025-12-01,51.79,3,5
U000605,2025-12-02,156.49,9,19
U000605,2025-12-03,70.4,4,6
U000605,2025-12-04,34.67,2,4
U000605,2025-12-05,62.57,2,6
U000605,2025-12-06,197.65,12,19
U000605,2025-12-07,112.54,10,5
U000605,2025-12-08,51.75,3,5
U000605,2025-12-09,68.2,2,4
U000605,2025-12-10,115.51,4,15
U000605,2025-12-11,0.0,0,0
U000605,2025-12-12,23.98,1,1
U000605,2025-12-13,27.83,1,2
U000605,2025-12-14,23.44,1,1
U000605,2025-12-15,0.0,0,0
U000605,2025-12-17,31.58,1,6
U000605,2025-12-18,41.17,3,3
U000605,2025-12-19,0.0,0,0
U000605,2025-12-20,39.01,1,7
U000605,2025-12-21,85.58,1,6
U000605,2025-12-22,22.62,1,3
U000605,2025-12-24,20.23,2,1
U000605,2025-12-25,28.39,2,1
U000605,2025-12-26,31.27,1,1
U000605,2025-12-27,0.0,0,0
U000605,2025-12-28,59.96,2,9
U000605,2025-12-29,0.0,0,0
U000605,2025-12-30,0.0,0,0
U000605,2025-12-31,25.83,1,1
U000605,2026-01-01,21.87,1,1
U000605,2026-01-02,16.5,1,3
U000605,2026-01-03,18.08,2,1
U000605,2026-01-04,50.28,1,3
U000605,2026-01-05,17.12,1,1
U000605,2026-01-06,0.0,0,0
U000605,2026-01-07,16.58,1,3
U000605,2026-01-08,49.23,5,5
U000605,2026-01-09,44.65,2,3
U000605,2026-01-10,59.83,4,5
U000605,2026-01-11,35.62,1,6
U000605,2026-01-12,42.92,6,6
U000605,2026-01-13,91.43,4,12
U000605,2026-01-14,15.77,1,1
U000605,2026-01-15,77.03,2,6
U000605,2026-01-16,41.72,3,2
U000605,2026-01-17,0.0,0,0
U000605,2026-01-18,0.0,0,0
U000605,2026-01-19,0.0,0,0
U000605,2026-01-20,21.35,1,3
U000605,2026-01-21,32.69,2,3
U000605,2026-01-22,0.0,0,0
U000605,2026-01-23,29.88,1,4
U000605,2026-01-24,36.32,1,4
U000605,2026-01-25,0.0,0,0
U000605,2026-01-26,72.89,6,4
U000605,2026-01-27,16.75,1,4
U000605,2026-01-28,28.46,2,2
U000605,2026-01-29,61.55,3,6
U000605,2026-01-30,23.4,1,1
U000606,2025-09-16,0.0,0,0
U000606,2025-09-17,41.24,3,10
U000606,2025-09-18,0.0,0,0
U000606,2025-09-19,17.79,1,1
U000606,2025-09-20,0.0,0,0
U000606,2025-09-21,0.0,0,0
U000606,2025-09-22,0.0,0,0
U000606,2025-09-23,27.65,2,2
U000606,2025-09-24,0.0,0,0
U000606,2025-09-25,16.99,1,1
U000606,2025-09-26,0.0,0,0
U000606,2025-09-27,0.0,0,0
U000606,2025-09-28,0.0,0,0
U000606,2025-09-29,0.0,0,0
U000606,2025-09-30,40.21,1,8
U000606,2025-10-01,26.84,3,5
U000606,2025-10-02,0.0,0,0
U000606,2025-10-03,23.55,2,3
U000606,2025-10-04,62.21,2,4
U000606,2025-10-05,0.0,0,0
U000606,2025-10-06,52.76,3,1
U000606,2025-10-07,0.0,0,0
U000606,2025-10-08,0.0,0,0
U000606,2025-10-09,24.34,2,2
U000606,2025-10-10,0.0,0,0
U000606,2025-10-11,30.59,2,2
U000606,2025-10-12,29.25,2,5
U000606,2025-10-13,31.09,2,4
U000606,2025-10-14,0.0,0,0
U000606,2025-10-15,31.86,3,4
U000606,2025-10-16,55.76,1,5
U000606,2025-10-17,34.55,2,4
U000606,2025-10-18,0.0,0,0
U000606,2025-10-19,30.14,2,4
U000606,2025-10-20,0.0,0,0
U000606,2025-10-21,57.91,6,9
U000606,2025-10-22,0.0,0,0
U000606,2025-10-23,50.39,2,3
U000606,2025-10-24,25.55,1,2
U000606,2025-10-25,30.03,1,2
U000606,2025-10-26,0.0,0,0
U000606,2025-10-27,79.65,4,5
U000606,2025-10-28,28.58,1,2
U000606,2025-10-29,23.06,1,2
U000606,2025-10-30,0.0,0,0
U000606,2025-10-31,35.14,2,4
U000606,2025-11-01,42.46,3,3
U000606,2025-11-02,90.58,5,11
U000606,2025-11-03,0.0,0,0
U000606,2025-11-04,0.0,0,0
U000606,2025-11-05,0.0,0,0
U000606,2025-11-06,31.64,2,8
U000606,2025-11-07,0.0,0,0
U000606,2025-11-08,0.0,0,0
U000606,2025-11-09,27.0,4,1
U000606,2025-11-10,0.0,0,0
U000606,2025-11-11,8.29,1,2
U000606,2025-11-12,0.0,0,0
U000606,2025-11-13,0.0,0,0
U000606,2025-11-14,0.0,0,0
U000606,2025-11-15,39.89,1,7
U000606,2025-11-16,115.04,7,10
U000606,2025-11-17,0.0,0,0
U000606,2025-11-18,46.61,1,2
U000606,2025-11-19,17.14,2,1
U000606,2025-11-20,0.0,0,0
U000606,2025-11-21,25.85,3,5
U000606,2025-11-22,37.93,2,3
U000606,2025-11-23,22.29,2,1
U000606,2025-11-24,0.0,0,0
U000606,2025-11-25,0.0,0,0
U000606,2025-11-27,0.0,0,0
U000606,2025-11-28,29.39,1,1
U000606,2025-11-29,0.0,0,0
U000606,2025-11-30,33.42,1,4
U000606,2025-12-01,0.0,0,0
U000606,2025-12-02,35.17,1,2
U000606,2025-12-03,21.1,4,2
U000606,2025-12-04,31.98,4,3
U000606,2025-12-05,44.82,2,5
U000606,2025-12-07,25.13,1,4
U000606,2025-12-08,0.0,0,0
U000606,2025-12-09,40.84,3,5
U000606,2025-12-10,0.0,0,0
U000606,2025-12-11,50.97,5,5
U000606,2025-12-13,17.34,1,2
U000606,2025-12-14,51.53,4,7
U000606,2025-12-15,0.0,0,0
U000606,2025-12-16,27.72,1,4
U000606,2025-12-17,0.0,0,0
U000606,2025-12-18,0.0,0,0
U000606,2025-12-19,0.0,0,0
U000606,2025-12-20,7.75,3,1
U000606,2025-12-21,22.76,1,1
U000606,2025-12-22,18.36,3,2
U000606,2025-12-23,0.0,0,0
U000606,2025-12-24,29.97,3,6
U000606,2025-12-26,0.0,0,0
U000606,2025-12-27,22.59,2,2
U000606,2025-12-28,47.59,2,3
U000606,2025-12-29,24.6,1,3
U000606,2025-12-30,27.32,1,1
U000606,2025-12-31,0.0,0,0
U000606,2026-01-01,0.0,0,0
U000606,2026-01-02,25.89,1,3
U000606,2026-01-04,16.49,1,3
U000606,2026-01-05,25.13,2,3
U000606,2026-01-06,0.0,0,0
U000606,2026-01-07,0.0,0,0
U000606,2026-01-08,17.23,3,1
U000606,2026-01-09,41.4,2,3
U000606,2026-01-10,67.17,3,9
U000606,2026-01-11,0.0,0,0
U000606,2026-01-12,0.0,0,0
U000606,2026-01-13,29.66,2,4
U000606,2026-01-14,0.0,0,0
U000606,2026-01-15,23.11,2,1
U000606,2026-01-16,0.0,0,0
U000606,2026-01-17,0.0,0,0
U000606,2026-01-18,0.0,0,0
U000606,2026-01-19,20.42,3,1
U000606,2026-01-20,25.42,1,1
U000606,2026-01-21,0.0,0,0
U000606,2026-01-22,61.46,3,8
U000606,2026-01-23,0.0,0,0
U000606,2026-01-24,15.8,1,1
U000606,2026-01-25,0.0,0,0
U000606,2026-01-26,0.0,0,0
U000606,2026-01-27,27.78,2,3
U000606,2026-01-28,12.87,2,2
U000606,2026-01-29,0.0,0,0
U000606,2026-01-30,0.0,0,0
U000607,2025-07-25,0.0,0,0
U000607,2025-07-26,52.48,1,9
U000607,2025-07-27,27.13,1,4
U000607,2025-07-28,48.23,2,2
U000607,2025-07-29,46.86,2,6
U000607,2025-07-30,35.05,3,1
U000607,2025-07-31,105.55,6,10
U000607,2025-08-01,58.28,2,3
U000607,2025-08-02,50.56,2,2
U000607,2025-08-03,0.0,0,0
U000607,2025-08-04,106.05,6,9
U000607,2025-08-05,35.79,1,5
U000607,2025-08-06,32.96,1,1
U000607,2025-08-07,33.71,3,5
U000607,2025-08-08,77.78,6,11
U000607,2025-08-09,100.89,7,12
U000607,2025-08-10,12.62,1,1
U000607,2025-08-11,0.0,0,0
U000607,2025-08-12,0.0,0,0
U000607,2025-08-13,0.0,0,0
U000607,2025-08-14,45.35,1,6
U000607,2025-08-15,70.85,3,3
U000607,2025-08-16,140.02,9,16
U000607,2025-08-17,60.09,5,8
U000607,2025-08-18,0.0,0,0
U000607,2025-08-19,0.0,0,0
U000607,2025-08-20,0.0,0,0
U000607,2025-08-21,27.11,1,4
U000607,2025-08-22,0.0,0,0
U000607,2025-08-23,0.0,0,0
U000607,2025-08-24,53.25,4,6
U000607,2025-08-25,0.0,0,0
U000607,2025-08-26,39.22,4,4
U000607,2025-08-27,34.71,2,4
U000607,2025-08-28,29.52,5,3
U000607,2025-08-29,0.0,0,0
U000607,2025-08-30,0.0,0,0
U000607,2025-08-31,0.0,0,0
U000607,2025-09-01,20.51,1,3
U000607,2025-09-02,0.0,0,0
U000607,2025-09-03,0.0,0,0
U000607,2025-09-04,22.33,3,5
U000607,2025-09-05,39.13,1,2
U000607,2025-09-06,23.49,1,1
U000607,2025-09-07,0.0,0,0
U000607,2025-09-08,0.0,0,0
U000607,2025-09-09,0.0,0,0
U000607,2025-09-10,0.0,0,0
U000607,2025-09-11,15.67,3,4
U000607,2025-09-12,65.77,3,8
U000607,2025-09-13,0.0,0,0
U000607,2025-09-14,35.44,3,2
U000607,2025-09-15,29.8,1,1
U000607,2025-09-16,0.0,0,0
U000607,2025-09-17,0.0,0,0
U000607,2025-09-18,21.51,1,3
U000607,2025-09-19,60.29,3,5
U000607,2025-09-20,97.23,2,8
U000607,2025-09-21,37.34,1,2
U000607,2025-09-22,0.0,0,0
U000607,2025-09-23,55.41,6,8
U000607,2025-09-24,0.0,0,0
U000607,2025-09-25,35.55,1,2
U000607,2025-09-26,32.76,2,7
U000607,2025-09-27,88.02,3,6
U000607,2025-09-28,0.0,0,0
U000607,2025-09-29,57.53,1,7
U000607,2025-09-30,0.0,0,0
U000607,2025-10-01,70.06,1,7
U000607,2025-10-02,77.51,6,5
U000607,2025-10-03,33.22,3,4
U000607,2025-10-04,73.44,3,6
U000607,2025-10-06,49.46,4,5
U000607,2025-10-07,20.3,1,1
U000607,2025-10-08,55.16,1,6
U000607,2025-10-09,0.0,0,0
U000607,2025-10-10,0.0,0,0
U000607,2025-10-11,25.23,1,4
U000607,2025-10-12,86.41,4,8
U000607,2025-10-13,0.0,0,0
U000607,2025-10-14,98.47,3,8
U000607,2025-10-15,34.78,2,2
U000607,2025-10-16,33.64,2,3
U000607,2025-10-17,0.0,0,0
U000607,2025-10-18,38.77,4,3
U000607,2025-10-19,0.0,0,0
U000607,2025-10-21,0.0,0,0
U000607,2025-10-22,0.0,0,0
U000607,2025-10-23,40.72,1,6
U000607,2025-10-24,0.0,0,0
U000607,2025-10-25,0.0,0,0
U000607,2025-10-26,17.62,2,2
U000607,2025-10-27,23.89,1,2
U000607,2025-10-28,61.6,4,4
U000607,2025-10-29,17.17,1,2
U000607,2025-10-30,19.08,1,1
U000607,2025-10-31,29.19,2,4
U000607,2025-11-01,27.82,2,7
U000607,2025-11-02,0.0,0,0
U000607,2025-11-03,76.5,5,8
U000607,2025-11-04,0.0,0,0
U000607,2025-11-05,39.49,1,1
U000607,2025-11-06,15.55,1,1
U000607,2025-11-07,0.0,0,0
U000607,2025-11-08,50.39,2,4
U000607,2025-11-09,27.89,3,1
U000607,2025-11-10,34.17,1,1
U000607,2025-11-11,53.98,1,7
U000607,2025-11-12,13.67,2,1
U000607,2025-11-13,15.16,2,1
U000607,2025-11-14,78.8,4,7
U000607,2025-11-15,0.0,0,0
U000607,2025-11-16,0.0,0,0
U000607,2025-11-17,21.35,1,1
U000607,2025-11-18,33.26,1,2
U000607,2025-11-19,29.23,1,2
U000607,2025-11-20,76.21,2,6
U000607,2025-11-21,34.19,3,1
U000607,2025-11-22,0.0,0,0
U000607,2025-11-23,0.0,0,0
U000607,2025-11-24,138.48,9,11
U000607,2025-11-25,0.0,0,0
U000607,2025-11-26,31.66,2,1
U000607,2025-11-27,0.0,0,0
U000607,2025-11-28,79.62,5,14
U000607,2025-11-29,48.97,2,4
U000607,2025-11-30,0.0,0,0
U000607,2025-12-01,80.7,4,7
U000607,2025-12-02,0.0,0,0
U000607,2025-12-03,36.41,1,7
U000607,2025-12-04,0.0,0,0
U000607,2025-12-05,0.0,0,0
U000607,2025-12-06,115.67,5,13
U000607,2025-12-07,48.79,1,3
U000607,2025-12-08,77.82,2,7
U000607,2025-12-09,51.7,5,12
U000607,2025-12-10,0.0,0,0
U000607,2025-12-11,77.35,5,11
U000607,2025-12-12,26.42,1,2
U000607,2025-12-13,0.0,0,0
U000607,2025-12-14,37.15,3,5
U000607,2025-12-15,14.92,1,1
U000607,2025-12-16,0.0,0,0
U000607,2025-12-17,46.84,2,2
U000607,2025-12-18,22.03,1,2
U000607,2025-12-19,0.0,0,0
U000607,2025-12-20,44.66,2,3
U000607,2025-12-21,0.0,0,0
U000607,2025-12-22,17.8,1,3
U000607,2025-12-23,18.89,1,2
U000607,2025-12-24,16.46,1,1
U000607,2025-12-25,0.0,0,0
U000607,2025-12-26,88.4,7,10
U000607,2025-12-27,52.93,4,7
U000607,2025-12-28,33.81,4,3
U000607,2025-12-29,28.46,1,2
U000607,2025-12-30,33.18,2,1
U000607,2025-12-31,45.48,2,8
U000607,2026-01-01,0.0,0,0
U000607,2026-01-02,0.0,0,0
U000607,2026-01-03,46.05,1,1
U000607,2026-01-04,0.0,0,0
U000607,2026-01-05,0.0,0,0
U000607,2026-01-06,0.0,0,0
U000607,2026-01-07,50.62,2,4
U000607,2026-01-08,0.0,0,0
U000607,2026-01-09,0.0,0,0
U000607,2026-01-10,0.0,0,0
U000607,2026-01-11,0.0,0,0
U000607,2026-01-12,34.91,2,3
U000607,2026-01-13,0.0,0,0
U000607,2026-01-14,98.23,4,10
U000607,2026-01-15,27.44,2,1
U000607,2026-01-16,58.18,1,2
U000607,2026-01-17,81.59,4,11
U000607,2026-01-18,44.74,1,2
U000607,2026-01-19,14.37,3,1
